,diarization error rate,total,correct,correct,false alarm,false alarm,missed detection,missed detection,confusion,confusion
sexgc,47.14896054610113,837.9399999999996,457.34799999999996,54.58004153041986,14.48799999999994,1.7290020765209855,82.35099999999963,9.827791966011846,298.241,35.592166503568286
sfdvy,45.15612365491075,321.53999999999996,176.89499999999998,55.01492815823848,0.5500000000000324,0.17105181314922946,6.390999999999941,1.9876220687939112,138.25400000000005,42.99744977296761
svxzm,23.99202848488072,940.8500000000001,724.7199999999998,77.02821916352232,9.599000000000059,1.0202476484030458,1.080000000000183,0.11478981771804038,215.05000000000007,22.856991018759636
swbnm,60.213186126827914,1088.7199999999998,473.20799999999997,43.464619002130945,40.04100000000098,3.677805128958868,16.305000000000373,1.4976302446910479,599.2069999999993,55.03775075317799
sxqvt,43.204941539819096,226.64999999999992,143.43899999999994,63.286565188616805,14.712999999999976,6.4915067284359065,10.631999999999834,4.690933156849697,72.57900000000014,32.02250165453349
tbjqx,59.164233709280744,825.4699999999997,346.73599999999993,42.00467612390518,9.648999999999873,1.1689098331859278,111.83999999999995,13.548645014355456,366.8939999999998,44.446678861739365
thnuq,64.45427919197134,928.6799999999995,384.24900000000014,41.37582374983852,54.142999999999745,5.830102941809857,56.09599999999929,6.040401429986575,488.3350000000001,52.58377482017491
tiido,49.93961047173381,316.28,184.28200000000004,58.265460983938304,25.950999999999752,8.205071455672112,36.9299999999998,11.676362716580183,95.06800000000013,30.058176299481513
tkhgs,41.39601708105518,250.57,149.497,59.66276888693778,2.652999999999981,1.0587859679929683,5.294999999999975,2.113181945165014,95.778,38.2240491678972
tkybe,64.49243869691188,1132.0800000000002,435.08500000000004,38.43235460391491,33.11099999999989,2.924793300826787,22.062000000000058,1.9488022047911857,674.9330000000001,59.61884319129391
tnjoh,57.30317816167745,75.82999999999998,33.980999999999995,44.812079651852834,1.6040000000000099,2.115257813530279,4.194999999999997,5.5321113015956715,37.653999999999996,49.655809046551504
tpnyf,61.262503988138825,1065.66,449.433,42.17414559990991,36.623000000000204,3.4366495880487395,4.7289999999999655,0.4437625509074156,611.4980000000002,57.38209184918268
tpslg,63.06102362204729,426.7199999999998,169.23399999999992,39.659261342332215,11.608000000000155,2.72028496437949,13.432000000000087,3.147731533558327,244.05399999999983,57.19300712410947
tvtoe,12.311377416771533,699.2800000000001,615.835,88.06701178354878,2.645999999999958,0.37838920032032347,2.7789999999999906,0.3974087632993923,80.66600000000003,11.535579453151815
uedkc,52.59211197522799,1117.39,555.1299999999999,49.680952934964495,25.399000000000132,2.273064910192514,40.986000000000146,3.668012063827325,521.2739999999999,46.65103500120816
uevxo,81.97907430395459,225.56000000000003,41.283,18.302447242418868,0.6349999999999971,0.28152154637346916,34.88300000000001,15.465064727788617,149.394,66.23248802979252
uhfrw,51.26835404347363,850.6299999999999,445.5720000000001,52.38141142447365,31.045999999999808,3.649765467947264,73.98899999999975,8.698141377567186,331.06900000000013,38.920447197959184
uicid,47.532067613372064,902.7799999999997,491.484,54.441170606349296,17.81400000000034,1.9732382197213438,76.75800000000044,8.502403686390977,334.5379999999994,37.05642570725974
upshw,68.80140825334549,570.92,180.4499999999999,31.60688012330973,2.3309999999999937,0.40828837665522205,9.42400000000014,1.6506690954950152,381.0459999999999,66.74245078119526
uqxlg,68.13151391425811,279.21,93.90300000000002,33.63167508327067,4.923000000000067,1.7631889975287658,4.766999999999989,1.707317073170728,180.54,64.66100784355862
usqam,80.7858606557377,585.5999999999999,140.53400000000002,23.998292349726782,28.016000000000034,4.784153005464487,33.23499999999996,5.6753756830601025,411.8309999999999,70.32633196721311
utial,41.228004554937804,1203.0900000000008,711.4549999999997,59.13564238751874,4.375000000000668,0.3636469424565631,110.51800000000074,9.186178922607674,381.1170000000002,31.67817868987357
vdlvr,70.0115307982534,1179.45,383.78200000000004,32.53906481834754,30.08299999999985,2.550595616600945,106.24499999999964,9.008012209080473,689.4230000000002,58.452922972571976
vgaez,64.16916003794786,137.02999999999997,66.11500000000001,48.2485587097716,17.015999999999956,12.417718747719448,9.087999999999997,6.632124352331606,61.826999999999984,45.119316937896805
vgevv,62.52751100970977,942.35,380.97500000000014,40.428184857006435,27.853000000000073,2.955695866716196,76.62300000000037,8.131055340372512,484.75199999999955,51.44075980262106
vncid,63.4595821980018,1101.0000000000002,416.7050000000001,37.84786557674841,14.394999999999945,1.3074477747502218,49.589000000000254,4.503996366939168,634.7059999999997,57.648138056312405
vtzqw,62.19907407407397,501.12,229.53000000000014,45.80340038314179,40.10199999999971,8.00247445721578,13.997999999999584,2.7933429118773114,257.5920000000002,51.40325670498089
vuewy,67.82855167090156,1243.6399999999996,416.2269999999998,33.46844746067993,16.130000000000027,1.2969991315814893,101.43399999999974,8.156218841465357,725.9790000000002,58.37533369785471
vylyk,66.29339427576456,91.88999999999997,33.74199999999999,36.719991293938406,2.7690000000000454,3.013385569702956,52.368999999999986,56.99096746109479,5.778999999999996,6.289041244966806
vzuru,84.81169440887749,1171.5,186.69500000000016,15.93640631668802,8.763999999999898,0.7481007255655057,35.88099999999991,3.062825437473317,948.9239999999999,81.00076824583866
wcxfk,58.020776628561066,220.44,92.59899999999999,42.006441662130285,0.060000000000002274,0.027218290691345615,66.31400000000001,30.082562148430416,61.52700000000001,27.910996189439306
wdvva,41.9854881266491,75.79999999999998,45.525,60.05936675461743,1.5500000000000114,2.0448548812665064,14.341000000000006,18.91952506596307,15.93399999999999,21.021108179419517
wemos,69.27458687465273,971.8599999999998,348.6880000000001,35.87841870228224,50.080000000000325,5.1530055769349845,66.24699999999962,6.81651678225255,556.9250000000001,57.30506451546521
wibky,4.34483046600963,239.48000000000002,238.1810000000001,99.45757474528148,9.105999999999916,3.8024052112910955,1.2989999999999462,0.5424252547185344,0.0,0.0
wlfsf,81.31657220949393,497.5800000000002,99.60100000000008,20.017082680172038,6.636000000000005,1.3336548896659837,30.90600000000019,6.211262510551102,367.07299999999987,73.77165480927684
wprog,44.86116430486393,835.5200000000002,562.8060000000002,67.35996744542321,102.10999999999908,12.221131750287132,37.466999999999636,4.4842732669474845,235.24700000000044,28.15575928762931
wwvcs,52.173235087290294,981.2100000000002,509.6499999999995,51.94097084212344,40.36900000000041,4.114205929413724,80.51200000000053,8.205379072777541,391.0480000000002,39.85365008509902
wwzsk,70.81532431720655,645.5099999999999,189.899,29.41844433083919,1.5090000000000217,0.2337686480457347,18.458999999999868,2.85959938653156,437.15199999999993,67.72195628262924
xffsa,29.40772582850512,1016.5899999999998,729.3919999999998,71.74888598156582,11.758000000000195,1.1566118100709428,54.84900000000033,5.395390472068419,232.3489999999996,22.855723546365756
xggbk,66.15132679473857,1135.8199999999997,419.6630000000001,36.94801993273584,35.20299999999979,3.0993467274744058,48.79899999999951,4.296367382155581,667.3580000000001,58.755612685108574
xkgos,52.29413652684999,997.0199999999995,500.69700000000046,50.21935367394844,25.060000000000347,2.5134902007984152,39.27999999999968,3.9397404264708533,457.04299999999944,45.84090589958072
xkmqx,18.2153249272551,51.550000000000004,42.373000000000005,82.19786614936955,0.21300000000000147,0.41319107662463905,5.357000000000003,10.391852570320083,3.8200000000000003,7.410281280310378
xlsme,56.108007822293516,997.1499999999991,517.7170000000001,51.919671062528266,80.04800000000036,8.027678884821785,8.872999999999237,0.8898360326931,470.55999999999966,47.19049290477863
xlyov,23.155289913508213,632.4300000000001,488.16300000000007,77.18846354537261,2.173999999999978,0.34375345888082126,3.5790000000000197,0.5659124329965403,140.68800000000002,22.245624021630853
xmyyy,74.44416955302651,242.51999999999995,74.24,30.611908296222992,12.261999999999908,5.056077849249509,19.021999999999974,7.843476826653462,149.25799999999998,61.544614877123536
xqxkt,50.76688460953643,1118.0299999999995,574.9279999999999,51.42330706689446,24.48700000000037,2.1901916764308993,37.1189999999999,3.3200361349874257,505.9829999999996,45.2566567981181
xtdcl,49.13643006926343,157.37000000000003,91.18200000000016,57.941157781025694,11.137999999999987,7.0775878502891185,6.7759999999999,4.305776196225391,59.41199999999999,37.75306602274892
xtzoq,81.11197902136918,179.22999999999996,38.694,21.589019695363504,4.84099999999998,2.700998716732679,28.701999999999977,16.014060146180874,111.834,62.39692015845563
xvxwv,71.57188311450827,273.43000000000006,80.04599999999999,29.274768679369483,2.3149999999999364,0.8466517938777515,5.339000000000064,1.9526021285155482,188.04500000000002,68.77262919211496
ybhwz,69.67215424247301,496.87999999999994,157.25,31.647480276928036,6.556999999999983,1.3196345194010592,124.16999999999996,24.989937208179033,215.45999999999998,43.36258251489293
ygrip,59.35066309255082,283.5199999999999,119.67799999999995,42.21148419864559,4.429000000000005,1.5621472911963905,29.96399999999995,10.568566591422107,133.87800000000007,47.21994920993232
ylgug,36.19081500646823,1082.2,714.2610000000003,66.0008316392534,23.717999999999474,2.1916466457216295,26.22399999999935,2.4232119756051884,341.7150000000004,31.57595638514141
ylzez,35.20673995083929,1094.3700000000001,729.7860000000001,66.6854902820801,20.708000000000045,1.8922302329194003,72.38999999999999,6.614764659118943,292.194,26.699745058800954
ytmef,56.857969218055956,484.05,220.4080000000001,45.53413903522365,11.578999999999926,2.3921082532796043,0.2459999999999359,0.050821196157408516,263.396,54.415039768618946
ytula,54.57198052078724,993.8800000000003,463.8050000000001,46.66609651064515,12.305000000000152,1.238077031432381,49.03400000000045,4.933593592787905,481.0409999999998,48.40030989656696
yukhy,61.82921475607167,706.1500000000003,271.69599999999997,38.475677972102226,2.153000000000068,0.3048927281739102,190.10300000000026,26.921050768250396,244.351,34.603271259647364
yzvon,55.06380800000006,781.2499999999998,388.2289999999997,49.69331199999998,37.165000000000234,4.757120000000031,24.110000000000227,3.08608000000003,368.91099999999983,47.22060799999999
zedtj,52.63979942427346,1076.8999999999999,562.6559999999996,52.2477481660321,52.63400000000046,4.88754759030555,10.721000000000089,0.9955427616306148,503.52300000000025,46.756709072337294
zehzu,71.7525324715679,160.91000000000005,47.26000000000001,29.37045553414952,1.8069999999999293,1.1229880057174375,1.390999999999979,0.8644583928904223,112.25900000000004,69.76508607296005
zfzlc,42.41334271926181,1179.0699999999995,681.4869999999995,57.798688797102784,2.499999999999986,0.21203151636459133,88.03199999999987,7.466223379443112,409.5510000000001,34.7350878234541
zowse,65.51118949864112,1037.58,439.6669999999996,42.374274754717675,81.818,7.885464253358778,17.089000000000276,1.6470055321035753,580.8240000000001,55.978719713178755
zqidv,70.23777943574025,723.7799999999997,233.19399999999987,32.21890629749371,17.781000000000695,2.4566857332339525,39.616000000000895,5.473486418525091,450.96999999999895,62.3076072839812
zsgto,48.94285451366523,1086.6999999999996,604.2279999999998,55.60209809515046,49.390000000000214,4.544952608815702,30.841999999999736,2.838133799576677,451.6299999999999,41.559768105272845
zzsba,61.75102090174224,1075.0300000000002,459.85500000000025,42.77601555305434,48.66699999999966,4.527036454796578,12.39299999999995,1.1528050379989347,602.782,56.07117940894672
zztbo,21.657529239766042,54.72,44.232,80.83333333333333,1.3629999999999822,2.4908625730993825,1.2549999999999975,2.293494152046779,9.232999999999999,16.87317251461988
zzyyo,78.8602659052378,1120.7000000000003,254.2250000000003,22.684482912465445,17.312000000000097,1.5447488177032296,62.11100000000019,5.542161149281714,804.3639999999998,71.77335593825285
TOTAL,55.8152950295107,144706.88,68120.869,47.075072726327875,4182.561000000006,2.8903677558385654,8960.357999999991,6.192074626997687,67625.65300000002,46.732852646674445
